Time Ch1 Ch2	
-2.640E-5	0.24000	-0.01200
-2.600E-5	0.23000	0.00000
-2.560E-5	0.23000	-0.01200
-2.520E-5	0.23000	-0.03600
-2.480E-5	0.23000	-0.02800
-2.440E-5	0.21000	-0.02000
-2.400E-5	0.24000	-0.00400
-2.360E-5	0.23000	0.01600
-2.320E-5	0.21000	0.00400
-2.280E-5	0.22000	-0.00800
-2.240E-5	0.24000	-0.00800
-2.200E-5	0.21000	-0.02800
-2.160E-5	0.21000	-0.02000
-2.120E-5	0.24000	-0.00800
-2.080E-5	0.24000	-0.02000
-2.040E-5	0.23000	-0.01200
-2.000E-5	0.22000	0.00000
-1.960E-5	0.22000	0.00000
-1.920E-5	0.24000	-0.00800
-1.880E-5	0.23000	-0.03200
-1.840E-5	0.22000	-0.03200
-1.800E-5	0.22000	-0.05200
-1.760E-5	0.24000	-0.04000
-1.720E-5	0.21000	-0.04000
-1.680E-5	0.22000	-0.04400
-1.640E-5	0.22000	-0.02400
-1.600E-5	0.24000	-0.03600
-1.560E-5	0.21000	-0.02000
-1.520E-5	0.21000	-0.00800
-1.480E-5	0.24000	-0.02000
-1.440E-5	0.23000	-0.03600
-1.400E-5	0.23000	-0.01600
-1.360E-5	0.23000	-0.02000
-1.320E-5	0.24000	0.00000
-1.280E-5	0.25000	0.00400
-1.240E-5	0.21000	-0.01200
-1.200E-5	0.22000	-0.03600
-1.160E-5	0.22000	-0.03200
-1.120E-5	0.22000	-0.04400
-1.080E-5	0.22000	-0.04800
-1.040E-5	0.23000	-0.04000
-1.000E-5	0.21000	-0.02800
-9.600E-6	0.24000	-0.02000
-9.200E-6	0.23000	-0.02400
-8.800E-6	0.22000	-0.00800
-8.400E-6	0.23000	-0.00800
-8.000E-6	0.21000	-0.02400
-7.600E-6	0.24000	-0.01600
-7.200E-6	0.23000	-0.01600
-6.800E-6	0.23000	-0.02000
-6.400E-6	0.25000	-0.01200
-6.000E-6	0.23000	-0.01200
-5.600E-6	0.23000	0.00800
-5.200E-6	0.23000	0.00000
-4.800E-6	0.23000	-0.00400
-4.400E-6	0.25000	-0.01600
-4.000E-6	0.21000	-0.01600
-3.600E-6	0.24000	-0.01600
-3.200E-6	0.25000	-0.03600
-2.800E-6	0.23000	-0.03600
-2.400E-6	0.23000	-0.02400
-2.000E-6	0.25000	-0.02800
-1.600E-6	0.23000	-0.01600
-1.200E-6	0.23000	-0.02800
-8.000E-7	0.24000	-0.02400
-4.000E-7	0.23000	-0.02800
4.385E-18	0.21000	-0.02000
4.000E-7	0.25000	-0.01200
8.000E-7	0.21000	0.01600
1.200E-6	0.24000	-0.00400
1.600E-6	0.21000	-0.02800
2.000E-6	0.24000	-0.01600
2.400E-6	0.24000	-0.02000
2.800E-6	0.20000	-0.97200
3.200E-6	0.20000	-0.97197
3.600E-6	0.20000	-0.97197
4.000E-6	0.18000	-0.97197
4.400E-6	0.18000	0.02803
4.800E-6	0.15000	1.07200
5.200E-6	0.18000	1.07597
5.600E-6	0.14000	1.07597
6.000E-6	0.13000	1.07597
6.400E-6	0.14000	1.07597
6.800E-6	0.14000	1.07597
7.200E-6	0.13000	1.07597
7.600E-6	0.13000	1.07597
8.000E-6	0.09000	1.07597
8.400E-6	0.12000	1.07597
8.800E-6	0.11000	1.07597
9.200E-6	0.12000	1.07597
9.600E-6	0.09000	1.07597
1.000E-5	0.09000	1.07597
1.040E-5	0.10000	1.07597
1.080E-5	0.09000	1.07597
1.120E-5	0.07000	1.07597
1.160E-5	0.08000	1.07597
1.200E-5	0.08000	1.01197
1.240E-5	0.06000	0.88000
1.280E-5	0.08000	0.74800
1.320E-5	0.08000	0.59200
1.360E-5	0.03000	0.39200
1.400E-5	0.06000	0.18000
1.440E-5	0.08000	0.01200
1.480E-5	0.05000	-0.13200
1.520E-5	0.06000	-0.26000
1.560E-5	0.03000	-0.30400
1.600E-5	0.08000	-0.34000
1.640E-5	0.03000	-0.37200
1.680E-5	0.05000	-0.34400
1.720E-5	0.03000	-0.30800
1.760E-5	0.04000	-0.24800
1.800E-5	0.04000	-0.14400
1.840E-5	0.03000	-0.02000
1.880E-5	0.03000	0.06800
1.920E-5	0.08000	0.14400
1.960E-5	0.10000	0.16400
2.000E-5	0.11000	0.11600
2.040E-5	0.11000	0.04400
2.080E-5	0.11000	-0.04800
2.120E-5	0.14000	-0.12000
2.160E-5	0.13000	-0.20000
2.200E-5	0.15000	-0.22000
2.240E-5	0.20000	-0.22800
2.280E-5	0.21000	-0.21600
2.320E-5	0.23000	-0.20800
2.360E-5	0.28000	-0.18800
2.400E-5	0.30000	-0.19600
2.440E-5	0.32000	-0.17600
2.480E-5	0.36000	-0.18000
2.520E-5	0.35000	-0.18000
2.560E-5	0.39000	-0.18800
2.600E-5	0.41000	-0.18800
2.640E-5	0.41000	-0.19600
2.680E-5	0.46000	-0.19200
2.720E-5	0.43000	-0.20400
2.760E-5	0.50000	-0.21200
2.800E-5	0.47000	-0.20800
2.840E-5	0.51000	-0.20800
2.880E-5	0.51000	-0.20800
2.920E-5	0.55000	-0.21200
2.960E-5	0.55000	-0.19200
3.000E-5	0.58000	-0.19600
3.040E-5	0.57000	-0.19600
3.080E-5	0.58000	-0.19600
3.120E-5	0.60000	-0.20000
3.160E-5	0.59000	-0.20400
3.200E-5	0.64000	-0.20800
3.240E-5	0.61000	-0.22000
3.280E-5	0.65000	-0.23600
3.320E-5	0.63000	-0.24800
3.360E-5	0.68000	-0.24000
3.400E-5	0.68000	-0.25200
3.440E-5	0.69000	-0.24400
3.480E-5	0.67000	-0.22400
3.520E-5	0.72000	-0.22000
3.560E-5	0.69000	-0.21600
3.600E-5	0.72000	-0.22800
3.640E-5	0.73000	-0.20800
3.680E-5	0.73000	-0.23600
3.720E-5	0.73000	-0.24400
3.760E-5	0.75000	-0.25200
3.800E-5	0.76000	-0.24400
3.840E-5	0.77000	-0.25200
3.880E-5	0.77000	-0.24000
3.920E-5	0.77000	-0.23600
3.960E-5	0.82000	-0.24000
4.000E-5	0.75000	-0.25200
4.040E-5	0.80000	-0.22400
4.080E-5	0.80000	-0.23600
4.120E-5	0.82000	-0.25200
4.160E-5	0.82000	-0.24800
4.200E-5	0.84000	-0.24400
4.240E-5	0.81000	-0.24400
4.280E-5	0.84000	-0.24400
4.320E-5	0.86000	-0.23200
4.360E-5	0.81000	-0.23600
4.400E-5	0.86000	-0.23600
4.440E-5	0.86000	-0.23600
4.480E-5	0.85000	-0.26400
4.520E-5	0.85000	-0.25600
4.560E-5	0.86000	-0.26800
4.600E-5	0.88000	-0.25600
4.640E-5	0.90000	-0.24000
4.680E-5	0.87000	-0.24400
4.720E-5	0.88000	-0.24000
4.760E-5	0.88000	-0.23600
4.800E-5	0.88000	-0.22800
4.840E-5	0.87000	-0.23200
4.880E-5	0.90000	-0.24800
4.920E-5	0.90000	-0.27600
4.960E-5	0.87000	-0.27600
5.000E-5	0.90000	-0.26400
5.040E-5	0.89000	-0.26400
5.080E-5	0.92000	-0.27200
5.120E-5	0.89000	-0.26400
5.160E-5	0.89000	-0.27200
5.200E-5	0.92000	-0.26400
5.240E-5	0.92000	-0.26400
5.280E-5	0.89000	-0.25200
5.320E-5	0.94000	-0.25600
5.360E-5	0.91000	-0.24800
5.400E-5	0.92000	-0.27600
5.440E-5	0.91000	-0.26400
5.480E-5	0.91000	-0.27200
5.520E-5	0.92000	-0.28400
5.560E-5	0.92000	-0.29200
5.600E-5	0.92000	-0.28000
5.640E-5	0.92000	-0.27200
5.680E-5	0.91000	-0.26000
5.720E-5	0.92000	-0.26800
5.760E-5	0.96000	-0.26400
5.800E-5	0.93000	-0.28400
5.840E-5	0.93000	-0.27200
5.880E-5	0.94000	-0.27600
5.920E-5	0.94000	-0.26400
5.960E-5	0.92000	-0.27600
6.000E-5	0.94000	-0.27600
6.040E-5	0.96000	-0.28800
6.080E-5	0.96000	-0.29600
6.120E-5	0.93000	-0.28400
6.160E-5	0.96000	-0.28400
6.200E-5	0.95000	-0.27600
6.240E-5	0.95000	-0.25600
6.280E-5	0.97000	-0.25600
6.320E-5	0.96000	-0.27600
6.360E-5	0.96000	-0.27200
6.400E-5	0.95000	-0.27200
6.440E-5	0.95000	-0.27600
6.480E-5	0.97000	-0.28000
6.520E-5	1.00000	-0.27200
6.560E-5	0.97000	-0.26800
6.600E-5	0.96000	-0.26800
6.640E-5	0.95000	-0.26400
6.680E-5	0.97000	-0.27600
6.720E-5	1.00000	-0.27200
6.760E-5	0.93000	-0.28400
6.800E-5	0.96000	-0.29600
6.840E-5	0.96000	-0.30800
6.880E-5	0.95000	-0.28000
6.920E-5	0.95000	-0.28400
6.960E-5	0.97000	-0.29200
7.000E-5	0.97000	-0.28000
7.040E-5	0.95000	-0.28400
7.080E-5	0.97000	-0.28800
7.120E-5	0.95000	-0.27200
7.160E-5	0.98000	-0.27200
7.200E-5	0.96000	-0.26400
7.240E-5	0.96000	-0.27600
7.280E-5	0.95000	-0.29200
7.320E-5	0.95000	-0.29600
7.360E-5	0.98000	-0.28000
7.400E-5	0.98000	-0.26800
7.440E-5	0.96000	-0.25200
7.480E-5	0.98000	-0.26000
7.520E-5	0.97000	-0.24800
7.560E-5	0.98000	-0.26000
7.600E-5	0.97000	-0.27200
7.640E-5	0.98000	-0.27600
7.680E-5	0.97000	-0.27600
7.720E-5	0.96000	-0.28400
7.760E-5	0.96000	-0.27600
7.800E-5	0.98000	-0.26000
7.840E-5	0.96000	-0.26800
7.880E-5	0.96000	-0.27200
7.920E-5	0.97000	-0.28400
7.960E-5	0.93000	-0.29600
8.000E-5	0.96000	-0.29600
8.040E-5	0.98000	-0.28000
8.080E-5	0.98000	-0.26000
8.120E-5	0.97000	-0.25600
8.160E-5	0.96000	-0.27600
8.200E-5	0.97000	-0.25200
8.240E-5	0.97000	-0.26800
8.280E-5	0.98000	-0.26400
8.320E-5	0.97000	-0.26800
8.360E-5	0.95000	-0.27600
8.400E-5	0.98000	-0.28400
8.440E-5	0.93000	-0.27200
8.480E-5	0.98000	-0.25600
8.520E-5	0.97000	-0.27600
8.560E-5	0.95000	-0.27200
8.600E-5	0.96000	-0.26400
8.640E-5	0.96000	-0.26800
8.680E-5	0.95000	-0.26000
8.720E-5	0.96000	-0.26000
8.760E-5	0.96000	-0.27600
8.800E-5	0.96000	-0.28000
8.840E-5	1.00000	-0.28400
8.880E-5	0.97000	-0.28400
8.920E-5	0.97000	-0.28400
8.960E-5	0.96000	-0.28000
9.000E-5	0.96000	-0.27200
9.040E-5	0.97000	-0.27600
9.080E-5	0.98000	-0.28000
9.120E-5	0.97000	-0.26400
9.160E-5	0.97000	-0.27600
9.200E-5	0.98000	-0.26400
9.240E-5	0.96000	-0.25200
9.280E-5	0.96000	-0.26800
9.320E-5	0.98000	-0.25600
9.360E-5	0.96000	-0.25600
9.400E-5	0.98000	-0.26800
9.440E-5	0.97000	-0.27200
9.480E-5	0.95000	-0.26400
9.520E-5	0.98000	-0.26400
9.560E-5	0.93000	-0.26400
9.600E-5	0.96000	-0.26400
9.640E-5	0.98000	-0.26400
9.680E-5	0.95000	-0.29200
9.720E-5	0.95000	-0.29200
9.760E-5	0.95000	-0.28000
9.800E-5	0.95000	-0.28000
9.840E-5	0.97000	-0.28400
9.880E-5	0.96000	-0.26000
9.920E-5	0.93000	-0.26800
9.960E-5	0.96000	-0.26000
1.000E-4	0.96000	-0.24400
1.004E-4	0.96000	-0.24800
1.008E-4	0.96000	-0.27600
1.012E-4	0.95000	-0.29200
1.016E-4	0.96000	-0.27600
1.020E-4	0.96000	-0.27600
1.024E-4	0.95000	-0.27600
1.028E-4	0.96000	-0.28400
1.032E-4	0.93000	-0.29200
1.036E-4	0.96000	-0.28000
1.040E-4	0.95000	-0.28400
1.044E-4	0.96000	-0.28800
1.048E-4	0.98000	-0.28000
1.052E-4	0.97000	-0.26800
1.056E-4	0.98000	-0.27600
1.060E-4	0.97000	-0.26400
1.064E-4	0.95000	-0.27200
1.068E-4	0.95000	-0.27200
1.072E-4	0.96000	-0.28800
1.076E-4	0.95000	-0.28000
1.080E-4	0.94000	-0.28400
1.084E-4	0.95000	-0.28000
1.088E-4	0.98000	-0.27600
1.092E-4	0.96000	-0.25600
1.096E-4	0.95000	-0.28400
1.100E-4	0.96000	-0.28000
1.104E-4	0.98000	-0.27600
1.108E-4	0.95000	-0.28000
1.112E-4	0.97000	-0.28800
1.116E-4	0.95000	-0.28000
1.120E-4	0.95000	-0.27200
1.124E-4	0.96000	-0.30000
1.128E-4	0.95000	-0.30000
1.132E-4	0.96000	-0.28000
1.136E-4	0.95000	-0.28400
1.140E-4	0.95000	-0.25600
1.144E-4	0.95000	-0.26000
1.148E-4	0.98000	-0.26800
1.152E-4	0.98000	-0.26000
1.156E-4	0.95000	-0.26000
1.160E-4	0.95000	-0.27200
1.164E-4	0.98000	-0.28000
1.168E-4	0.98000	-0.28800
1.172E-4	0.98000	-0.26400
1.176E-4	0.97000	-0.26800
1.180E-4	0.97000	-0.25600
1.184E-4	0.97000	-0.26400
1.188E-4	0.98000	-0.26800
1.192E-4	0.96000	-0.25600
1.196E-4	0.98000	-0.26800
1.200E-4	0.98000	-0.28000
1.204E-4	0.96000	-0.29200
1.208E-4	0.98000	-0.27200
1.212E-4	0.98000	-0.28000
1.216E-4	0.97000	-0.28000
1.220E-4	0.95000	-0.28800
1.224E-4	0.98000	-0.28800
1.228E-4	0.95000	-0.29600
1.232E-4	0.96000	-0.30800
1.236E-4	0.96000	-0.29600
1.240E-4	0.95000	-0.28400
1.244E-4	0.95000	-0.27600
1.248E-4	0.95000	-0.26800
1.252E-4	0.96000	-0.27600
1.256E-4	0.96000	-0.28400
1.260E-4	0.95000	-0.28400
1.264E-4	0.95000	-0.28800
1.268E-4	0.93000	-0.28800
1.272E-4	0.95000	-0.29600
1.276E-4	0.96000	-0.31200
1.280E-4	0.95000	-0.31200
1.284E-4	0.93000	-0.28400
1.288E-4	0.93000	-0.28000
1.292E-4	0.96000	-0.28400
1.296E-4	0.93000	-0.27200
1.300E-4	0.94000	-0.30000
1.304E-4	0.94000	-0.32400
1.308E-4	0.96000	-0.31200
1.312E-4	0.97000	-0.30000
1.316E-4	0.93000	-0.32400
1.320E-4	0.98000	-0.30400
1.324E-4	0.95000	-0.30000
1.328E-4	0.93000	-0.29600
1.332E-4	0.93000	-0.30000
1.336E-4	0.96000	-0.29200
1.340E-4	0.95000	-0.28800
1.344E-4	0.93000	-0.30800
1.348E-4	0.94000	-0.29600
1.352E-4	0.94000	-0.28400
1.356E-4	0.92000	-0.29200
1.360E-4	0.93000	-0.28800
1.364E-4	0.95000	-0.29200
1.368E-4	0.91000	-0.28800
1.372E-4	0.96000	-0.28400
1.376E-4	0.93000	-0.28000
1.380E-4	0.95000	-0.29600
1.384E-4	0.91000	-0.30000
1.388E-4	0.94000	-0.29600
1.392E-4	0.93000	-0.28000
1.396E-4	0.94000	-0.28400
1.400E-4	0.94000	-0.28000
1.404E-4	0.92000	-0.28800
1.408E-4	0.96000	-0.28800
1.412E-4	0.93000	-0.27600
1.416E-4	0.94000	-0.27600
1.420E-4	0.95000	-0.28800
1.424E-4	0.96000	-0.28800
1.428E-4	0.91000	-0.29200
1.432E-4	0.96000	-0.28000
1.436E-4	0.93000	-0.28000
1.440E-4	0.94000	-0.30000
1.444E-4	0.96000	-0.27200
1.448E-4	0.95000	-0.28400
1.452E-4	0.93000	-0.28400
1.456E-4	0.95000	-0.29200
1.460E-4	0.93000	-0.30400
1.464E-4	0.95000	-0.31600
1.468E-4	0.93000	-0.29600
1.472E-4	0.95000	-0.30800
1.476E-4	0.91000	-0.30400
1.480E-4	0.94000	-0.27600
1.484E-4	0.93000	-0.27200
1.488E-4	0.93000	-0.27200
1.492E-4	0.94000	-0.27200
1.496E-4	0.93000	-0.28400
1.500E-4	0.94000	-0.30400
1.504E-4	0.92000	-0.30800
1.508E-4	0.93000	-0.30400
1.512E-4	0.94000	-0.30000
1.516E-4	0.92000	-0.30000
1.520E-4	0.92000	-0.27600
1.524E-4	0.94000	-0.28400
1.528E-4	0.94000	-0.28000
1.532E-4	0.94000	-0.27600
1.536E-4	0.96000	-0.28800
1.540E-4	0.95000	-0.30000
1.544E-4	0.91000	-0.28800
1.548E-4	0.92000	-0.30000
1.552E-4	0.94000	-0.30400
1.556E-4	0.91000	-0.28400
1.560E-4	0.94000	-0.27600
1.564E-4	0.93000	-0.30000
1.568E-4	0.91000	-0.30800
1.572E-4	0.94000	-0.28000
1.576E-4	0.90000	-0.27200
1.580E-4	0.92000	-0.28400
1.584E-4	0.91000	-0.28000
1.588E-4	0.92000	-0.28000
1.592E-4	0.92000	-0.28000
1.596E-4	0.94000	-0.27600
1.600E-4	0.91000	-0.28400
1.604E-4	0.96000	-0.30000
1.608E-4	0.93000	-0.30000
1.612E-4	0.95000	-0.28000
1.616E-4	0.93000	-0.28400
1.620E-4	0.91000	-0.28800
1.624E-4	0.94000	-0.28000
1.628E-4	0.93000	-0.28000
1.632E-4	0.91000	-0.28800
1.636E-4	0.90000	-0.28000
1.640E-4	0.92000	-0.28000
1.644E-4	0.92000	-0.28400
1.648E-4	0.90000	-0.27600
1.652E-4	0.90000	-0.29200
1.656E-4	0.92000	-0.28800
1.660E-4	0.93000	-0.28000
1.664E-4	0.91000	-0.28400
1.668E-4	0.90000	-0.28000
1.672E-4	0.90000	-0.28400
1.676E-4	0.92000	-0.29200
1.680E-4	0.91000	-0.28000
1.684E-4	0.92000	-0.29200
1.688E-4	0.91000	-0.28400
1.692E-4	0.91000	-0.28800
1.696E-4	0.94000	-0.29600
1.700E-4	0.91000	-0.30800
1.704E-4	0.89000	-0.31200
1.708E-4	0.92000	-0.33600
1.712E-4	0.92000	-0.31600
1.716E-4	0.91000	-0.30000
1.720E-4	0.91000	-0.29600
1.724E-4	0.90000	-0.27600
1.728E-4	0.90000	-0.27200
1.732E-4	0.92000	-0.28000
1.736E-4	0.92000	-0.28000
1.740E-4	0.94000	-0.30000
1.744E-4	0.91000	-0.30400
1.748E-4	0.91000	-0.29600
1.752E-4	0.91000	-0.28400
1.756E-4	0.90000	-0.27600
1.760E-4	0.92000	-0.28400
1.764E-4	0.89000	-0.28000
1.768E-4	0.92000	-0.28400
1.772E-4	0.92000	-0.30800
1.776E-4	0.91000	-0.30400
1.780E-4	0.89000	-0.30000
1.784E-4	0.90000	-0.30800
1.788E-4	0.92000	-0.29200
1.792E-4	0.92000	-0.29200
1.796E-4	0.92000	-0.30800
1.800E-4	0.89000	-0.30400
1.804E-4	0.92000	-0.28800
1.808E-4	0.93000	-0.29200
1.812E-4	0.89000	-0.30000
1.816E-4	0.91000	-0.28800
1.820E-4	0.91000	-0.28400
1.824E-4	0.89000	-0.30800
1.828E-4	0.90000	-0.29600
1.832E-4	0.92000	-0.29200
1.836E-4	0.89000	-0.29200
1.840E-4	0.92000	-0.29200
1.844E-4	0.91000	-0.28800
1.848E-4	0.90000	-0.30000
1.852E-4	0.90000	-0.28800
1.856E-4	0.90000	-0.28400
1.860E-4	0.89000	-0.28800
1.864E-4	0.90000	-0.30400
1.868E-4	0.90000	-0.30400
1.872E-4	0.92000	-0.28400
1.876E-4	0.91000	-0.28000
1.880E-4	0.91000	-0.28400
1.884E-4	0.89000	-0.29200
1.888E-4	0.89000	-0.30800
1.892E-4	0.90000	-0.30000
1.896E-4	0.87000	-0.29200
1.900E-4	0.90000	-0.30400
1.904E-4	0.89000	-0.30400
1.908E-4	0.89000	-0.29600
1.912E-4	0.87000	-0.30000
1.916E-4	0.91000	-0.27200
1.920E-4	0.89000	-0.28400
1.924E-4	0.88000	-0.29600
1.928E-4	0.90000	-0.30400
1.932E-4	0.89000	-0.29600
1.936E-4	0.89000	-0.28000
1.940E-4	0.90000	-0.28000
1.944E-4	0.92000	-0.28400
1.948E-4	0.89000	-0.27200
1.952E-4	0.89000	-0.28400
1.956E-4	0.90000	-0.28800
1.960E-4	0.91000	-0.28800
1.964E-4	0.89000	-0.28000
1.968E-4	0.90000	-0.30000
1.972E-4	0.90000	-0.28800
1.976E-4	0.89000	-0.27600
1.980E-4	0.91000	-0.28400
1.984E-4	0.86000	-0.28400
1.988E-4	0.88000	-0.28000
1.992E-4	0.90000	-0.28400
1.996E-4	0.89000	-0.28400
2.000E-4	0.89000	-0.29200
2.004E-4	0.87000	-0.30000
2.008E-4	0.88000	-0.30400
2.012E-4	0.90000	-0.28800
2.016E-4	0.87000	-0.27600
2.020E-4	0.88000	-0.29200
2.024E-4	0.90000	-0.31600
2.028E-4	0.88000	-0.31200
2.032E-4	0.90000	-0.30000
2.036E-4	0.89000	-0.29200
2.040E-4	0.88000	-0.29200
2.044E-4	0.90000	-0.31600
2.048E-4	0.87000	-0.32400
2.052E-4	0.87000	-0.32800
2.056E-4	0.89000	-0.32000
2.060E-4	0.87000	-0.30800
2.064E-4	0.85000	-0.30800
2.068E-4	0.88000	-0.30400
2.072E-4	0.87000	-0.28000
2.076E-4	0.86000	-0.27200
2.080E-4	0.86000	-0.28400
2.084E-4	0.86000	-0.28000
2.088E-4	0.85000	-0.30000
2.092E-4	0.88000	-0.30800
2.096E-4	0.88000	-0.30000
2.100E-4	0.86000	-0.28400
2.104E-4	0.90000	-0.28400
2.108E-4	0.88000	-0.30000
2.112E-4	0.87000	-0.30000
2.116E-4	0.85000	-0.28000
2.120E-4	0.88000	-0.28000
2.124E-4	0.87000	-0.30800
2.128E-4	0.87000	-0.27600
2.132E-4	0.87000	-0.28000
2.136E-4	0.88000	-0.28400
2.140E-4	0.88000	-0.30000
2.144E-4	0.87000	-0.31600
2.148E-4	0.88000	-0.30400
2.152E-4	0.87000	-0.30800
2.156E-4	0.87000	-0.31200
2.160E-4	0.87000	-0.31200
2.164E-4	0.87000	-0.30800
2.168E-4	0.88000	-0.29600
2.172E-4	0.89000	-0.29600
2.176E-4	0.90000	-0.28800
2.180E-4	0.87000	-0.28000
2.184E-4	0.90000	-0.29200
2.188E-4	0.87000	-0.30000
2.192E-4	0.88000	-0.30000
2.196E-4	0.90000	-0.29600
2.200E-4	0.85000	-0.29600
2.204E-4	0.86000	-0.30000
2.208E-4	0.88000	-0.29600
2.212E-4	0.87000	-0.30000
2.216E-4	0.88000	-0.30800
2.220E-4	0.88000	-0.28000
2.224E-4	0.85000	-0.28400
2.228E-4	0.90000	-0.29200
2.232E-4	0.85000	-0.28800
2.236E-4	0.87000	-0.30400
2.240E-4	0.88000	-0.33200
2.244E-4	0.88000	-0.32000
2.248E-4	0.85000	-0.31600
2.252E-4	0.86000	-0.31200
2.256E-4	0.88000	-0.30800
2.260E-4	0.85000	-0.29600
2.264E-4	0.88000	-0.29600
2.268E-4	0.85000	-0.28400
2.272E-4	0.88000	-0.28400
2.276E-4	0.85000	-0.28400
2.280E-4	0.85000	-0.28000
2.284E-4	0.86000	-0.28800
2.288E-4	0.86000	-0.27200
2.292E-4	0.85000	-0.29200
2.296E-4	0.85000	-0.28800
2.300E-4	0.86000	-0.28800
2.304E-4	0.85000	-0.29200
2.308E-4	0.86000	-0.30800
2.312E-4	0.84000	-0.30000
2.316E-4	0.86000	-0.30000
2.320E-4	0.88000	-0.29200
2.324E-4	0.85000	-0.29200
2.328E-4	0.86000	-0.30400
2.332E-4	0.86000	-0.31600
2.336E-4	0.86000	-0.30400
2.340E-4	0.83000	-0.31200
2.344E-4	0.86000	-0.32000
2.348E-4	0.84000	-0.33200
2.352E-4	0.85000	-0.32000
2.356E-4	0.83000	-0.30800
2.360E-4	0.86000	-0.29200
2.364E-4	0.85000	-0.28400
2.368E-4	0.84000	-0.30000
2.372E-4	0.86000	-0.28000
2.376E-4	0.84000	-0.26800
2.380E-4	0.86000	-0.28000
2.384E-4	0.86000	-0.28000
2.388E-4	0.86000	-0.30000
2.392E-4	0.85000	-0.31600
2.396E-4	0.85000	-0.31600
2.400E-4	0.86000	-0.30800
2.404E-4	0.85000	-0.28800
2.408E-4	0.86000	-0.30000
2.412E-4	0.86000	-0.28000
2.416E-4	0.87000	-0.30400
2.420E-4	0.85000	-0.30400
2.424E-4	0.86000	-0.30400
2.428E-4	0.83000	-0.28800
2.432E-4	0.85000	-0.29600
2.436E-4	0.83000	-0.27200
2.440E-4	0.84000	-0.26800
2.444E-4	0.86000	-0.28000
2.448E-4	0.81000	-0.28400
2.452E-4	0.84000	-0.28400
2.456E-4	0.82000	-0.28400
2.460E-4	0.84000	-0.28800
2.464E-4	0.86000	-0.28000
2.468E-4	0.83000	-0.28000
2.472E-4	0.82000	-0.30800
2.476E-4	0.86000	-0.31200
2.480E-4	0.81000	-0.28800
2.484E-4	0.84000	-0.26800
2.488E-4	0.83000	-0.26800
2.492E-4	0.84000	-0.27600
2.496E-4	0.83000	-0.28800
2.500E-4	0.83000	-0.29600
2.504E-4	0.84000	-0.29600
2.508E-4	0.86000	-0.30000
2.512E-4	0.82000	-0.31600
2.516E-4	0.84000	-0.30400
2.520E-4	0.81000	-0.28800
2.524E-4	0.82000	-0.28400
2.528E-4	0.84000	-0.28400
2.532E-4	0.86000	-0.26400
2.536E-4	0.85000	-0.27600
2.540E-4	0.83000	-0.30000
2.544E-4	0.85000	-0.30000
2.548E-4	0.83000	-0.30400
2.552E-4	0.83000	-0.32000
2.556E-4	0.83000	-0.30400
2.560E-4	0.81000	-0.32400
2.564E-4	0.84000	-0.32000
2.568E-4	0.85000	-0.32000
2.572E-4	0.84000	-0.32400
2.576E-4	0.82000	-0.30400
2.580E-4	0.84000	-0.30400
2.584E-4	0.81000	-0.28000
2.588E-4	0.82000	-0.29200
2.592E-4	0.82000	-0.28800
2.596E-4	0.85000	-0.27200
2.600E-4	0.83000	-0.27600
2.604E-4	0.81000	-0.29200
2.608E-4	0.84000	-0.28800
2.612E-4	0.84000	-0.29600
2.616E-4	0.83000	-0.28800
2.620E-4	0.81000	-0.26800
2.624E-4	0.84000	-0.25200
2.628E-4	0.81000	-0.26400
2.632E-4	0.81000	-0.28400
2.636E-4	0.83000	-0.30400
2.640E-4	0.81000	-0.29600
2.644E-4	0.82000	-0.30000
2.648E-4	0.81000	-0.28000
2.652E-4	0.81000	-0.30000
2.656E-4	0.82000	-0.30000
2.660E-4	0.82000	-0.31200
2.664E-4	0.82000	-0.30000
2.668E-4	0.81000	-0.30800
2.672E-4	0.82000	-0.28800
2.676E-4	0.84000	-0.28400
2.680E-4	0.83000	-0.28400
2.684E-4	0.80000	-0.28400
2.688E-4	0.81000	-0.26800
2.692E-4	0.81000	-0.26800
2.696E-4	0.84000	-0.27600
2.700E-4	0.83000	-0.28400
2.704E-4	0.83000	-0.29600
2.708E-4	0.82000	-0.31600
2.712E-4	0.84000	-0.30400
2.716E-4	0.81000	-0.29600
2.720E-4	0.84000	-0.28800
2.724E-4	0.81000	-0.27600
2.728E-4	0.82000	-0.25600
2.732E-4	0.81000	-0.27600
2.736E-4	0.82000	-0.26800
2.740E-4	0.80000	-0.26800
2.744E-4	0.82000	-0.28000
2.748E-4	0.81000	-0.29200
2.752E-4	0.84000	-0.30000
2.756E-4	0.81000	-0.30800
2.760E-4	0.82000	-0.31200
2.764E-4	0.82000	-0.28800
2.768E-4	0.82000	-0.30000
2.772E-4	0.84000	-0.30000
2.776E-4	0.81000	-0.29600
2.780E-4	0.79000	-0.30000
2.784E-4	0.84000	-0.29600
2.788E-4	0.81000	-0.29600
2.792E-4	0.82000	-0.29600
2.796E-4	0.82000	-0.28000
2.800E-4	0.81000	-0.28000
2.804E-4	0.81000	-0.28000
2.808E-4	0.82000	-0.29600
2.812E-4	0.81000	-0.28800
2.816E-4	0.79000	-0.28400
2.820E-4	0.81000	-0.25600
2.824E-4	0.81000	-0.25600
2.828E-4	0.79000	-0.26800
2.832E-4	0.82000	-0.27200
